"TM","FlOW","NO3N","NH4N","ORTHO","CL","SO4S","SIO2","HCO3","NA.","K","CA","MG","TKN","S"
1992-08-05,0.4,3.7,NA,NA,9.5,10.1,7.7,0.61,5.2,1.4,13.8,5.2,NA,NA
1992-08-07,0.34,3.4,NA,0.009,9,9.5,7.3,0.64,5.3,1.6,13.2,5,NA,NA
1992-08-10,0.38,3.2,0.05,0.014,9.1,10,8.1,0.62,5.3,1.6,13.4,5,NA,NA
1992-08-12,0.33,3,NA,0.01,8.8,8.9,8.3,0.68,5.5,1.4,13.8,5.2,NA,NA
1992-08-14,0.29,2.8,NA,0.012,8.4,8.3,8.3,0.65,5.3,1.5,13.4,4.9,NA,NA
1992-08-17,0.29,2.6,NA,0.008,8.4,8.3,8.5,0.56,5.3,1.4,13.2,5,NA,NA
1992-08-19,0.29,2.6,NA,0.016,9,8.6,8.4,0.76,5.7,1.5,13.8,5.1,NA,NA
1992-08-21,0.23,2.4,NA,0.018,8.1,8.1,8.1,0.63,5.2,1.4,12.1,4.4,NA,NA
1992-08-24,0.21,2.1,NA,0.01,7.5,7.6,7.7,0.74,4.9,1.5,12.5,4.7,NA,NA
1992-08-26,0.2,1.8,NA,0.018,7.4,7.3,8.9,0.72,4.9,1.7,12.1,4.4,NA,NA
1992-08-28,0.18,1.6,NA,0.014,7.4,7,7.3,0.86,5.5,2.1,13.4,4.8,NA,NA
1992-08-31,0.23,2.2,NA,0.014,8.8,8.3,8.2,0.7,6,2.2,14.2,5.1,NA,NA
1992-09-02,0.18,2.1,NA,0.009,8.1,7.7,7.9,0.85,5.6,1.8,13.6,4.9,NA,NA
1992-09-04,0.29,2.5,NA,0.018,11.1,11.5,7.9,0.88,6.5,2.7,16,5.5,NA,NA
1992-09-08,0.27,2.4,NA,0.021,10.6,9.3,8.6,0.95,6.8,2.2,15.4,5.4,NA,NA
1992-09-09,0.36,2.6,NA,0.016,11.4,10.5,8.3,0.93,7.3,2.5,16.1,5.5,NA,NA
1992-09-11,1.06,5.7,0.02,0.031,13.9,17.1,7.7,0.81,8,3.7,19.6,6.6,NA,NA
1992-09-14,0.38,5.1,NA,0.007,11.2,11,8.2,0.61,6.3,2.2,15.9,6.1,NA,NA
1992-09-16,0.33,4.1,NA,NA,10.1,10,7.6,0.74,5.7,2.1,14.7,5.5,NA,NA
1992-09-18,0.29,3.4,NA,NA,9.7,9.2,6.7,0.87,5.8,2.1,14.9,5.6,NA,NA
1992-09-21,0.23,3.1,NA,NA,8.8,8.4,6.4,0.63,5.5,2,14.1,5.1,NA,NA
1992-09-23,0.49,3.7,NA,0.033,12.3,15.2,8.3,0.77,7,4,17.2,5.8,NA,NA
1992-09-25,0.29,3.8,NA,0.009,10.3,10.6,8.5,0.72,6,2.2,15,5.5,NA,NA
1992-09-28,3.91,10.5,NA,0.011,10.6,18,8.5,0.38,4.6,2.4,18.7,8.2,NA,NA
1992-09-30,1.76,9.5,NA,NA,10.6,15.8,8.3,0.32,4.7,2,16.4,7.1,NA,NA
1992-10-02,1.22,8.7,NA,0.005,9.9,14.3,8.5,0.27,4.5,1.8,15,6.6,NA,NA
1992-10-05,0.79,7.7,NA,0.011,9.7,13,8,0.38,4.7,1.9,14.2,6.3,NA,NA
1992-10-07,0.64,7.2,NA,0.005,9.1,12.6,8,0.35,4.6,1.7,14.4,6.2,NA,NA
1992-10-09,0.82,6.5,NA,0.009,9.3,11.9,7,0.4,4.5,2.4,13.6,5.9,NA,NA
1992-10-14,1.92,9.5,NA,0.061,10.9,15.1,7.9,0.35,4.9,2,16.3,7.2,NA,NA
1992-10-16,1.48,8.6,NA,0.009,11.9,14.5,8,0.28,5.5,2,15.3,6.7,NA,NA
1992-10-19,1.87,7.6,NA,NA,10.7,13.6,7.6,0.47,4.7,2.6,14.2,6.4,NA,NA
1992-10-21,1.18,8.2,NA,NA,10.4,14.7,7.8,0.34,4.9,2,14.9,6.6,NA,NA
1992-10-23,1.06,8.5,NA,NA,10,14.2,8,0.37,4.7,1.8,14.9,6.6,NA,NA
1992-10-26,1.06,8.6,NA,NA,9.8,13.7,7.6,0.25,4.6,1.8,14.4,6.5,NA,NA
1992-10-28,0.86,8.2,NA,NA,9.8,13.2,7.4,0.32,4.6,1.6,14.2,6.4,NA,NA
1992-10-30,0.76,7.8,NA,NA,10.2,13,6.5,0.4,4.8,1.8,14.4,6.4,NA,NA
1992-11-02,0.64,7.4,NA,NA,9.6,12.4,7,0.3,4.8,1.7,14.1,6.2,NA,NA
1993-01-04,1.62,6.9,NA,NA,8.6,12.3,7.5,0.22,4,1.4,11.5,5.3,NA,NA
1993-01-06,10.94,10.5,NA,NA,9.7,16.4,7.2,0.18,3.5,1.8,14.3,7.1,NA,NA
1993-01-08,7.03,9.1,NA,NA,9.2,15.2,7.2,0.02,3.5,1.6,13.3,6.4,NA,NA
1993-01-11,3.37,7.6,NA,NA,8.3,14.1,7.4,0.12,3.6,1.4,11.8,5.7,NA,NA
1993-01-13,6.79,6.4,NA,0.049,19.3,15.9,6.3,NA,7.9,2.5,14.7,5.6,NA,NA
1993-01-15,9.72,9.8,NA,NA,10.7,15.8,7.2,0.1,4,1.6,14.1,6.9,NA,NA
1993-01-20,3.15,7.2,NA,NA,8.9,13.4,7.4,0.06,3.6,1.3,11.4,5.4,NA,NA
1993-01-22,3.3,6.9,NA,NA,10.8,13.2,7.3,0.06,4.7,1.4,11.9,5.5,NA,NA
1993-01-25,3.01,6.6,NA,NA,11.7,14.1,7.1,NA,4.8,1.5,12.4,5.4,NA,NA
1993-01-27,2.74,7.6,NA,NA,10.2,13.3,7.4,0.14,4.1,1.4,11.9,5.7,NA,NA
1993-01-29,2.55,7.6,NA,NA,9.9,13.4,7.5,0.06,4,1.4,11.7,5.7,NA,NA
1993-02-01,2.25,7,NA,NA,9.3,13.3,7.4,NA,3.7,1.2,11.1,5.5,NA,NA
1993-02-03,1.62,6.7,NA,NA,10,12.6,7.7,0.04,3.8,1.2,10.7,5.2,NA,NA
1993-02-05,1.66,6.4,NA,NA,9.3,12.4,7.8,0.12,3.9,1.2,10.8,5.2,NA,NA
1993-02-08,1.43,6.5,NA,NA,9.4,11.8,7.9,0.07,3.8,1.2,10.6,5.2,NA,NA
1993-02-10,1.39,4.7,0.05,NA,12.5,11.4,7.1,0.04,64.5,36.3,9.3,4.5,NA,NA
1993-02-12,1.22,5.9,NA,NA,7.6,11.4,8,0.17,3.7,1.2,10.1,4.8,NA,NA
1993-02-17,1.18,5.6,NA,0.006,15.7,11.9,7.6,0.43,7.1,1.3,11.8,5.2,NA,NA
1993-02-19,0.92,6.2,NA,0.005,14.8,13.5,8.9,0.24,6.1,1.5,13,5.8,NA,NA
1993-02-22,1.06,5.7,NA,0.012,11.2,11.5,7.6,0.17,4.6,1.4,10.7,4.9,NA,NA
1993-02-24,1.03,5.8,NA,NA,15.5,12.3,8,0.17,6.4,1.3,12.2,5.4,NA,NA
1993-02-26,0.79,5.3,NA,0.007,11.8,11.4,8.1,0.23,5.5,1.3,11.3,5,NA,NA
1993-03-01,0.86,5.3,NA,0.009,12.5,11.4,8.1,0.23,5.3,1.3,10.9,4.9,NA,NA
1993-03-03,1.43,5.4,NA,0.013,18.2,12.5,7,0.16,7.3,1.6,12.3,5.2,NA,NA
1993-03-05,30.98,6.8,NA,0.044,13.4,15.7,5.1,0.02,4.9,2.2,11.8,5.3,NA,NA
1993-03-08,11.59,6.9,NA,0.014,10.5,16,6.2,0.02,4.2,1.6,12,5.6,NA,NA
1993-03-10,14.05,6.9,NA,0.013,10.4,16,6.2,NA,3.6,1.6,11.5,5.6,NA,NA
1993-03-12,7.27,5.9,NA,0.008,9,14.3,6.6,0.08,3.7,1.4,10.6,5,NA,NA
1993-03-17,11.59,4.3,NA,0.031,10.9,12.2,4.9,0.17,5,1.9,9.9,4,NA,NA
1993-03-19,10.01,6.7,0.02,0.011,9.2,15.5,6.4,0.08,3.8,1.5,11.2,5.4,NA,NA
1993-03-22,7.27,5.7,0.02,NA,11.6,14.3,6.4,0.06,5.2,1.6,11.2,5.1,NA,NA
1993-03-24,51.63,6,NA,0.035,8.2,15.5,5,0.06,2.9,2,10.6,4.8,NA,NA
1993-03-26,30.98,6.6,0.02,0.024,7.4,16.9,5.7,0.06,3,1.8,11.3,5.4,NA,NA
1993-03-29,26.93,5.7,0.03,0.029,7.8,15.8,5.4,NA,3,2,10.9,4.9,NA,NA
1993-03-31,12.96,6,0.02,0.009,8.2,14.6,6.1,0.08,3.2,1.5,10.6,5.1,NA,NA
1993-04-02,39.44,6.6,0.02,0.017,8.8,16.3,5.6,0.08,2.9,1.6,11.4,5.4,NA,NA
1993-04-05,12.26,6.1,0.02,0.007,8.5,15,6.2,NA,3.2,1.5,10.5,5.1,NA,NA
1993-04-07,8.04,5.4,0.06,0.006,8.7,13.7,6.4,0.08,3.4,1.4,9.9,4.8,NA,NA
1993-04-09,5.15,5,0.04,NA,9.1,13,6.3,0.14,3.6,1.4,9.4,4.5,NA,NA
1993-04-12,26.38,6.5,0.02,0.022,8.7,16.4,5.8,NA,2.8,1.6,11.1,5.4,NA,NA
1993-04-14,10.32,5.7,0.02,0.012,7.4,14.6,6.1,0.11,2.9,1.4,10.1,4.9,NA,NA
1993-04-16,7.03,5.1,0.02,0.01,7.7,13.5,6.3,0.12,3.2,1.3,9.5,4.6,NA,NA
1993-04-19,13.68,5.8,0.02,0.013,7.3,15.5,6,0.03,2.8,1.5,10.5,5.1,NA,NA
1993-04-21,21.26,3.5,0.16,0.067,8.2,12.6,4.1,0.27,2.7,2,12.1,4.3,NA,NA
1993-04-23,30.98,6.4,0.03,0.01,8.3,16.9,5.8,0.11,2.7,1.5,11,5.5,NA,NA
1993-04-26,10.32,5,0.03,0.006,7.3,14,6,0.09,2.9,1.3,9.7,4.6,NA,NA
1993-04-28,15.98,5.9,0.02,0.006,7.1,15.6,6,0.07,2.7,1.3,10.6,5.2,NA,NA
1993-04-30,8.58,5.1,0.02,NA,7.8,13.8,6.2,NA,3,1.3,9.6,4.6,NA,NA
1993-05-03,4.68,4.4,NA,0.008,7.8,12.2,6.3,NA,3.2,1.4,8.9,4.3,NA,NA
1993-05-05,10.63,3.2,0.08,0.034,6.5,13.3,5.4,0.3,3.4,1.8,10.4,3.9,NA,NA
1993-05-07,15.98,6,NA,0.011,7.1,16.6,6.3,NA,2.7,1.5,11.5,5.3,NA,NA
1993-05-10,6.32,4.8,NA,0.012,7.2,13.3,6.7,0.08,3.1,1.5,9.8,4.4,NA,NA
1993-05-12,4.25,4.5,NA,0.008,7.3,12,6.7,0.12,3.5,1.5,9.2,4.1,NA,NA
1993-05-14,3.3,4.4,NA,0.008,7.4,11.6,6.7,0.07,3.3,1.2,9.2,4.2,NA,NA
1993-05-17,2.14,4.3,NA,0.013,7.5,11.7,6.9,0.09,3.4,1.3,9.3,4.1,NA,NA
1993-05-19,2.02,4.7,NA,0.007,7.4,7.5,7,0.21,3.4,1.3,9.7,4.3,NA,NA
1993-05-21,1.57,4.3,NA,0.007,7,10.8,6.8,0.17,3.6,1.3,9.6,4.2,NA,NA
1993-05-24,1.3,4.4,NA,NA,7,10.8,6.6,0.22,3.8,1.3,10,4.3,NA,NA
1993-05-26,0.96,4.3,NA,0.008,7.2,10.4,6.5,0.26,3.6,1.5,9.6,4.1,NA,NA
1993-05-28,0.92,4.3,NA,0.01,7.1,10.4,6.4,0.22,3.9,1.4,9.6,4,NA,NA
1993-06-02,0.89,4.7,0.02,0.009,8.1,11.3,6.3,0.39,3.9,1.4,11.4,4.7,NA,NA
1993-06-04,0.76,4.1,0.04,0.011,7.8,11.2,6.1,0.27,4.1,1.5,10.2,4.1,NA,NA
1993-06-07,0.64,4,0.04,0.01,7.6,10.4,5.6,0.23,4,1.5,10.2,4,NA,NA
1993-06-09,0.92,4,0.02,0.008,9.2,12.6,6,0.49,5.2,1.7,13.7,5,NA,NA
1993-06-11,0.67,4.3,0.02,0.015,9.2,12.3,5.7,0.34,4.5,1.6,12.1,4.5,NA,NA
1993-06-14,0.52,3.8,0.04,0.017,8.2,10.9,5,0.31,4.8,1.7,11,4.2,NA,NA
1993-06-16,0.54,4,NA,0.008,8,10.6,4.6,0.42,4.5,1.4,12.7,4.7,NA,NA
1993-06-18,0.4,3.6,0.02,0.017,7.8,10.4,5.1,0.38,4.5,1.7,10.7,4.1,NA,NA
1993-06-21,0.52,3.5,0.03,0.014,8.2,11.3,5.4,NA,4.5,1.8,11.8,4.4,NA,NA
1993-06-23,0.49,4.2,NA,0.011,8.5,11.3,5.5,0.42,4.6,1.6,12.5,4.8,NA,NA
1993-06-25,0.45,4,0.02,0.01,8.1,10.1,5.1,0.5,4.8,1.5,12.7,4.9,NA,NA
1993-06-28,1.66,9,0.02,0.026,10,18.2,7.3,0.3,4.4,2.1,17,6.9,NA,NA
1993-06-30,0.99,6.9,0.02,0.018,9,14.9,7.2,0.26,4.2,1.7,14.4,5.9,NA,NA
1993-07-02,2.25,5.2,0.02,0.02,9.4,14.2,6.1,0.22,4.7,2.5,14.8,5.6,NA,NA
1993-07-07,0.64,5.2,0.04,0.022,8.6,12.5,5.7,0.41,4.5,2.1,13.1,5.1,NA,NA
1993-07-09,0.59,5,0.04,0.02,8.5,11.8,5.2,0.37,4.6,2.2,13,5.1,NA,NA
1993-07-12,0.42,4.6,0.05,0.024,8.2,11.2,6.1,0.37,4.4,2.2,12.8,5,NA,NA
1993-07-14,0.4,4.3,0.01,0.02,7.8,10.6,6,0.4,4.3,1.6,12.2,4.8,NA,NA
1993-07-16,0.99,7.4,0.01,0.026,10.6,14.1,7.8,0.35,4.9,2.4,15.7,5.9,NA,NA
1993-07-19,0.67,5.9,0.01,0.017,9.8,12.5,7.4,0.42,4.9,1.9,14.6,5.6,NA,NA
1993-07-21,0.47,5.4,0.03,0.018,9.1,11.3,6.7,0.38,4.8,1.9,13.5,5.1,NA,NA
1993-07-23,0.36,5.1,0.05,0.018,8.8,10.9,6.5,0.4,4.7,1.8,13.2,5,NA,NA
1993-07-26,0.4,4.3,NA,0.015,8.6,10.5,6,0.4,4.6,1.8,13.1,4.9,NA,NA
1993-07-28,0.34,4.3,NA,0.015,8.1,9.8,5.5,0.55,4.5,1.7,13.8,5.2,NA,NA
1993-07-30,0.52,4.7,NA,0.02,10.1,12.2,6.4,0.56,5.4,2.2,15.1,5.4,NA,NA
1993-08-02,0.36,3.9,0.01,0.016,8.5,10.2,5.6,0.4,4.92,1.82,16.5,5.42,NA,NA
1993-08-04,0.29,3.7,0.01,0.019,8.2,9.5,5.4,0.55,4.81,1.95,15.42,4.95,NA,NA
1993-08-06,0.29,3.4,0.01,0.013,7.9,9.2,5.4,0.64,5.06,1.67,16.12,5.49,NA,NA
1993-08-09,0.27,3.3,0.01,0.015,7.8,9,5.9,0.63,4.89,1.61,15.61,5.34,NA,NA
1993-08-11,0.38,3.2,0.01,0.014,8.1,9.5,5.7,0.55,7.58,0.32,26.44,5.49,NA,NA
1993-08-13,1.62,5.4,0.01,0.065,11.1,17.3,6.6,0.57,6.73,4.07,19.95,5.95,NA,NA
1993-08-16,0.49,4.5,0.01,0.018,10.2,11.4,7,0.65,5.97,2.29,18.13,5.77,NA,NA
1993-08-18,0.54,3.9,NA,0.018,11,12,7.4,0.67,6.47,2.01,19.01,5.97,NA,NA
1993-08-20,0.4,3.9,0.01,0.013,9.4,10.4,6.8,0.64,5.7,2.11,17.93,5.7,NA,NA
1993-08-23,0.45,4.4,0.01,0.017,10.8,11.3,6.9,0.57,6.03,1.99,13.1,5.65,NA,NA
1993-08-25,0.34,4,0.01,0.033,10.5,10.5,6.7,0.57,5.61,2.95,17.61,5.45,NA,NA
1993-08-27,0.33,3.3,0.01,0.019,8.9,9.4,6.4,0.67,5.38,2.11,17.25,5.51,NA,NA
1993-08-30,0.24,2.9,NA,0.031,8.6,8.9,6.8,0.64,5.65,2.19,16.72,5.1,NA,NA
1993-09-01,0.24,2.8,0.02,0.03,8.7,8.4,7,NA,5.36,2.28,12.8,5.28,NA,NA
1993-09-03,0.42,3.4,0.02,0.036,11,11.7,7.6,0.72,6.01,3.9,14.1,5.79,NA,NA
1993-09-08,0.89,5.2,0.02,0.015,11.2,12.4,7.8,0.59,6.05,2.49,13.9,6.44,NA,NA
1993-09-10,0.92,4.6,0.01,0.021,11.6,12.8,8,0.69,6.19,2.82,14,6.36,NA,NA
1993-09-13,0.38,4.4,0.02,0.014,10.1,10.7,7.5,0.55,5.77,2.17,12.3,5.63,NA,NA
1993-09-15,0.34,4,0.02,0.017,9.5,10,7.6,0.58,5.42,2.03,12,5.37,NA,NA
1993-09-17,0.76,4.1,0.02,0.019,12,13.1,8.2,0.73,6.98,2.95,14.6,6.34,NA,NA
1993-09-20,0.52,5.4,0.02,0.012,10.7,11.4,8.1,0.54,5.9,2.08,13.6,6.23,NA,NA
1993-09-22,0.52,5.3,0.01,0.012,10.3,11,8.4,0.56,5.6,2.08,13.8,6.26,NA,NA
1993-09-24,0.47,4.7,0.02,0.008,9.9,11.2,8.2,NA,5.53,2.05,12.9,6.1,NA,NA
1993-09-27,1.71,5.6,0.01,0.032,11.5,15.4,7.8,0.63,5.98,3.99,19.32,6.51,NA,NA
1993-09-29,1.87,8.2,0.01,0.012,11.2,15.3,8,0.36,4.96,2.31,14.3,7.53,NA,NA
1993-10-01,1.1,7.5,0.05,0.008,10.8,14,8.1,0.37,5.2,1.8,15.8,6.6,NA,NA
1993-10-04,1.1,6.8,0.01,0.012,11.3,15.1,8,0.4,5.6,2.2,16,6.4,NA,NA
1993-10-06,0.89,7.2,0.01,0.007,10.4,13.8,8,0.37,5,1.8,15.6,6.38,NA,NA
1993-10-08,0.82,6.8,0.01,0.008,10.1,13.1,8,NA,5.2,2,15.2,6.2,NA,NA
1993-10-13,0.96,6,0.01,0.011,11.4,15.5,8,0.21,5.8,2.6,17.87,6.4,NA,NA
1993-10-15,0.79,6.5,0.01,0.006,10.7,14,8.3,0.47,5.08,2.48,13.2,6.63,NA,NA
1993-10-18,0.67,6.2,0.01,0.006,10.7,13.3,8.3,0.5,5.4,2.2,15.4,6.2,NA,NA
1993-10-20,0.82,5.4,0.01,NA,11.4,13.7,7.8,0.57,5.6,2.6,16.2,6.4,NA,NA
1993-10-22,0.89,5.8,0.01,0.008,12,15.9,8.5,0.51,6.2,2.6,17,6.4,NA,NA
1993-10-25,0.89,7.2,0.01,NA,10.5,14.5,NA,0.38,5,2,15.4,6.4,NA,NA
1993-10-27,0.86,6.9,0.01,NA,10.6,14.1,8.4,NA,5.2,2,15.4,6.6,NA,NA
1993-10-29,0.73,6.9,0.01,NA,10.6,13.7,7.9,0.42,5.2,1.8,15.2,6.4,NA,NA
1993-11-01,3.08,7,0.02,0.024,11.7,18.9,7.4,0.44,5.6,3.4,16,6.8,NA,NA
1993-11-03,2.81,9.4,0.02,0.007,11,17.7,7.7,0.26,4.6,2.2,16,7.4,NA,NA
1993-11-05,2.25,8.6,0.02,0.008,10.7,16.6,7.5,0.29,4.6,2.4,15.8,7,NA,NA
1993-11-08,1.18,7.9,0.02,0.006,10.2,15,7.6,NA,4.6,1.8,14.6,6.6,NA,NA
1993-11-10,1.03,7.6,0.02,NA,9.8,14.4,7.6,0.3,4.6,1.8,14.2,6.4,NA,NA
1993-11-12,0.96,7.3,0.03,0.005,10,14.3,7,0.27,4.8,2,14,6.2,NA,NA
1993-11-15,0.96,6.4,0.02,0.006,10.1,14.2,6.6,0.41,5,1.8,14.8,6.2,NA,NA
1993-11-17,0.92,6.1,0.02,0.007,9.7,13.4,6.4,0.41,4.8,1.8,14.4,6,NA,NA
1993-11-19,2.08,8.4,0.02,0.012,10.7,16.7,7.5,0.38,4.8,2.2,16,6.8,NA,NA
1993-11-22,1.48,8.6,0.02,0.006,10.3,15.8,7.5,0.27,4.6,1.6,15.6,6.8,NA,NA
1993-11-24,1.3,8.3,0.02,0.005,10,15.1,7.1,0.25,4.6,1.6,15,6.4,NA,NA
1993-11-26,0.99,7.9,0.02,NA,9.7,14.4,7.8,0.3,4.6,1.6,16.03,6.51,NA,NA
1993-11-29,24.77,9.8,0.01,0.044,9.4,18.1,6.5,0.26,3,2.4,16.11,6.8,NA,NA
1993-12-01,7.03,8.9,0.07,0.021,9,16.6,7.22,0.23,3.4,2,14,6.4,NA,NA
1993-12-03,4.25,7.9,0.07,0.019,8.7,15.1,7.51,0.17,3.6,1.8,13,5.8,NA,NA
1993-12-06,23.22,8.8,0.07,0.028,8.2,17.7,6.62,0.14,3,2,13.6,6.4,NA,NA
1993-12-08,8.3,8,0.07,0.016,8.2,16,7.11,0.12,3,1.6,12.6,6,NA,NA
1993-12-10,7.03,7,0.07,0.016,8.1,14.7,6.97,0.17,3.4,1.6,12,5.4,NA,NA
1993-12-13,7.52,8.3,0.02,0.012,8.2,15.8,7.37,0.11,3.2,1.6,12.2,6,NA,NA
1993-12-15,4.86,7.3,0.02,0.012,8,14.7,7.33,0.11,3.2,1.6,11.6,5.6,NA,NA
1993-12-17,3.01,6.8,0.01,0.01,7.8,13.8,7.53,0.17,3.4,1.4,11.4,5.2,NA,NA
1993-12-20,2.43,6.4,0.03,0.012,8,14,7.63,0.16,3.72,1.29,8.86,5.59,NA,NA
1993-12-22,6.32,7.8,0.01,0.014,9.1,16.6,7.21,0.11,3.77,1.63,10.48,6.31,NA,NA
1993-12-27,2.68,7.5,0.02,0.009,8.3,14.7,7.46,0.09,3.78,1.37,9.08,5.98,NA,NA
1993-12-29,2.31,7.1,0.01,0.008,8,14.3,7.66,0.17,3.66,1.36,8.7,5.77,NA,NA
1994-01-03,1.57,6.6,0.05,NA,8.1,13.5,7.42,0.2,3.76,1.31,8.44,5.52,NA,NA
1994-01-05,1.62,6.4,0.07,NA,8,12.9,7.44,0.2,NA,NA,NA,NA,NA,NA
1994-01-07,1.43,5.7,0.01,NA,8.9,13.1,7.08,0.17,4.03,1.28,7.46,4.99,NA,NA
1994-01-07,1.34,6.2,0.04,NA,8,12.7,7.48,0.19,3.84,1.21,8.21,5.28,NA,NA
1994-01-10,1.03,6.4,NA,0.007,8.7,13,8.02,0.22,4.22,1.32,8.72,5.52,NA,NA
1994-01-12,1.14,6.1,0.01,0.006,8.1,12.2,7.56,0.25,3.89,1.33,8.18,5.31,NA,NA
1994-01-14,1.22,6,0.01,0.005,8.9,12.3,7.48,0.23,4.39,1.44,8.34,5.26,NA,NA
1994-01-19,0.86,5.6,NA,0.011,8,12,7.83,0.19,4.05,1.29,8.26,5.12,NA,NA
1994-01-21,0.82,5.6,0.01,0.011,7.8,11.6,8.09,0.3,3.93,1.32,8.28,5.09,NA,NA
1994-01-24,0.89,5.5,0.01,NA,7.6,11.4,7.87,0.26,4.1,1.31,8.23,5.05,NA,NA
1994-01-26,2.08,5.8,NA,NA,12.9,13.2,6.57,0.26,6.33,1.7,10.38,5.6,NA,NA
1994-01-31,7.27,6.6,0.07,0.012,9.4,15.7,6.55,0.08,3.85,1.61,9.6,5.78,NA,NA
1994-02-02,5.34,6,0.07,0.006,8.2,14,6.69,0.15,3.58,1.46,8.89,4.85,NA,NA
1994-02-04,4.5,5.7,0.07,0.007,8.2,13.4,6.95,0.12,3.44,1.54,8.48,4.62,NA,NA
1994-02-09,2.68,5.4,0.07,NA,8.7,12.4,6.92,0.13,4.2,1.34,8.41,4.51,NA,NA
1994-02-11,1.92,5.3,0.02,NA,8.1,12,6.89,0.19,4.01,1.55,8.1,4.47,NA,NA
1994-02-14,1.81,5.3,0.07,NA,8.8,12.1,7.29,0.21,4.11,1.26,8.48,4.53,NA,NA
1994-02-16,1.57,5.3,0.06,NA,11.4,12.1,6.94,0.19,5.32,1.4,9.06,4.67,NA,NA
1994-02-18,1.71,5.1,0.02,NA,14.6,12.7,6.68,0.22,6.82,1.8,10.38,4.91,NA,NA
1994-02-24,14.8,6.1,0.01,NA,9.2,15.2,5.58,0.05,3.93,1.72,9.84,5.12,NA,NA
1994-02-25,10.63,6.2,NA,0.019,9.8,15,NA,0.11,NA,NA,NA,NA,NA,NA
1994-02-28,6.32,5.7,0.01,NA,9.5,13.6,6.5,0.09,3.75,1.4,7.93,5.12,NA,NA
1994-03-02,4.86,5.8,0.02,0.015,10.1,13.4,6.41,0.12,4.15,1.76,9.08,4.91,NA,NA
1994-03-04,4.33,5.8,0.01,0.011,9.5,13.2,6.45,0.13,4.19,1.7,8.91,4.92,NA,NA
1994-03-07,3.52,5.6,0.01,0.02,13.4,13.8,6.33,0.16,5.66,1.86,10.11,5.01,NA,NA
1994-03-09,11.27,6.5,0.08,0.016,13,16.4,5.8,0.13,5.08,1.93,11.16,5.64,NA,NA
1994-03-11,27.49,6.9,0.02,0.022,9.7,17.1,5.4,0.1,3.64,1.73,10.77,5.71,NA,NA
1994-03-14,21.26,6.2,0.01,0.021,9.6,16.3,5.44,0.1,NA,NA,NA,NA,NA,NA
1994-03-15,30.38,6.7,0.01,0.019,8.8,17.3,5.48,0.14,3.51,1.8,10.46,5.62,NA,NA
1994-03-16,25.3,6.7,0.02,0.017,8.6,17.3,5.61,0.13,3.41,1.71,10.15,5.54,NA,NA
1994-03-17,17.21,6.4,0.01,0.014,8.5,16.5,5.73,0.09,3.53,1.77,9.73,5.48,NA,NA
1994-03-18,12.96,6.1,0.02,0.013,8.5,15.7,5.8,0.11,3.42,1.45,9.45,5.17,NA,NA
1994-03-21,9.72,5.6,0.02,0.011,9.9,15.3,5.81,0.09,3.98,1.51,9.35,5,NA,NA
1994-03-22,29.78,6.4,0.01,0.022,9.2,17.1,5.13,0.09,3.8,1.73,10.35,5.43,NA,NA
1994-03-23,40.85,7,0.02,0.025,8.3,17.9,5.26,0.09,3.17,1.61,10.45,5.61,NA,NA
1994-03-24,44.53,6.9,0.03,0.024,7.6,18.1,5.23,0.08,3.11,1.71,10.35,5.5,NA,NA
1994-03-25,57.61,6.1,0.01,0.03,6.6,16.9,4.71,0.07,2.62,1.7,9.75,5.06,NA,NA
1994-03-28,49.19,5.8,0.09,0.033,7.1,17.1,4.93,0.12,2.84,1.53,10.09,5.14,NA,NA
1994-03-29,38.06,5.7,0.03,0.029,7.1,17.2,4.98,0.1,2.97,1.68,9.93,5.14,NA,NA
1994-03-30,28.62,6.3,0.02,0.031,7.5,18,5.5,0.11,2.93,1.66,8.91,5.73,NA,NA
1994-03-31,22.72,6.2,0.01,0.013,7.6,17.4,5.4,0.1,2.72,1.43,8.51,5.63,NA,NA
1994-04-01,17.63,6,0.01,0.012,7.7,16.7,5.5,0.1,2.94,1.47,8.02,5.43,NA,NA
1994-04-04,12.26,4.9,NA,0.01,7.4,14.3,5.7,0.13,3.11,1.27,7.1,4.89,NA,NA
1994-04-05,8.85,5,0.01,0.009,7.6,14.4,5.7,0.04,3.25,1.28,7.01,4.87,NA,NA
1994-04-06,7.27,4.8,NA,0.009,7.6,13.9,5.8,0.1,3.21,1.41,6.95,4.81,NA,NA
1994-04-07,13.32,4.1,0.01,0.046,7.5,14.2,5.2,0.08,3.54,1.73,8.35,4.41,NA,NA
1994-04-08,12.61,5.9,0.01,0.009,7.6,17,5.8,0.08,3.01,1.34,8.27,5.58,NA,NA
1994-04-11,7.27,5,0.01,0.007,7.7,15.2,6.1,0.08,3.31,1.24,7.45,4.9,NA,NA
1994-04-12,17.21,3.8,NA,0.064,7,13.8,4.7,0.19,3.52,1.94,8.68,4.22,NA,NA
1994-04-13,43.03,3.2,0.01,0.114,4.5,11,3.5,0.25,2.42,2.01,7.15,3.44,NA,NA
1994-04-14,36.04,5.8,0.01,0.017,6.5,18.5,5.6,0.09,2.78,1.35,8.35,5.43,NA,NA
1994-04-15,19.85,5.5,0.03,0.013,6.6,17.2,5.7,0.14,2.56,1.33,8.95,5.09,NA,NA
